Date,Rise,Open,High,Low,Close,Adj Close,CloseHighLowCompare,Volume,VolumeCompare,RSV,Kvalue,Dvalue,Kdcross,DIF,MACD,MACDcross,RSI5,RSIcross,RSI11,BIAS
2005/10/27,0,119.199997,119.370003,117.93,118.099998,87.981018,-1,66623100,0,28.65484132,54.47105765,56.54899491,-1,-1.297306944,-1.52297391,0,81.2833707,61.6945385,-1,-0.80160597
2005/10/28,1,118.43,119.949997,118.099998,119.800003,89.247444,1,72322000,0,78.36261893,62.43491141,58.51096708,1,-1.256842167,-1.504127923,0,77.75787543,65.44582665,-1,-0.799313172
2005/10/31,0,120.290001,121.300003,120.129997,120.129997,89.493271,1,77698900,0,72.00942584,65.62641622,60.88278346,1,-1.081686222,-1.466953341,0,79.65117513,72.83151664,0,-0.798817664
2005/11/1,0,120.580002,120.900002,120.220001,120.489998,89.761467,0,66365100,0,79.749875,70.33423581,64.03326758,1,-0.818612194,-1.387314286,0,78.6226377,77.66089085,0,-0.798474639
2005/11/2,1,120.169998,121.75,120.129997,121.75,90.700127,1,74012300,0,100,80.22282387,69.42978634,1,-0.56761037,-1.279638741,0,76.62331411,75.03592562,0,-0.797174603
2005/11/3,1,122.150002,122.660004,121.75,122.269997,91.087494,1,84897600,0,91.75461585,84.06675453,74.30877574,1,-0.307028917,-1.123232392,0,89.11434851,80.66773361,0,-0.797713589
2005/11/4,0,122.400002,122.459999,121.550003,122.110001,90.968323,0,59156000,0,88.37203943,85.5018495,78.03980033,0,-0.054001741,-0.932300631,0,82.52400603,79.45751314,0,-0.798747421
2005/11/7,0,122.370003,122.620003,121.849998,122.230003,91.057716,0,46765400,0,90.90907746,87.30425882,81.12795316,0,0.196269824,-0.734099,0,83.06172914,78.86232455,0,-0.799244472
2005/11/8,1,121.93,122.419998,121.790001,122.230003,91.057716,0,42152800,0,90.90907746,88.50586503,83.58725711,0,0.42563688,-0.529020206,0,75.61432385,72.47306331,0,-0.799816567
2005/11/9,1,122.080002,122.949997,121.860001,122.389999,91.176918,0,57666800,0,88.4536471,88.48845906,85.22099109,0,0.722912704,-0.304551356,0,53.09068059,67.39916865,1,-0.799764412
2005/11/10,1,122.339996,123.519997,121.75,123.339996,91.884651,1,79048100,1,94.69023599,90.55571803,86.99923341,0,1.04472513,-0.048821656,0,71.39684829,82.1050687,1,-0.798562803
2005/11/11,1,123.349998,123.839996,122.43,123.760002,92.197502,1,34867000,0,97.84382691,92.98508766,88.99451816,0,1.266924944,0.21213514,1,78.2946073,78.48079368,1,-0.798420065
2005/11/14,0,123.790001,124.019997,123.379997,123.690002,92.14537,0,45092200,0,91.51683805,92.49567112,90.16156915,0,1.435795278,0.462624859,1,83.47123967,79.99990108,-1,-0.799012038
2005/11/15,0,123.550003,124.089996,122.860001,123.239998,91.810158,-1,69592500,0,66.53541959,83.84225394,88.05513074,0,1.573686676,0.700546753,1,73.66149224,74.69868776,1,-0.800071382
2005/11/16,1,123.370003,123.550003,122.980003,123.489998,91.99633,0,51133000,0,76.3779664,81.35415809,85.82147319,0,1.766047731,0.930888603,1,71.32845844,64.20434764,-1,-0.800022673
2005/11/17,1,123.68,124.650002,123.139999,124.639999,92.853104,1,55717500,0,99.6550692,87.4544618,86.36580273,0,1.879642954,1.145738013,1,70.78361846,71.10078187,1,-0.798584404
2005/11/18,1,125.059998,125.279999,124.330002,125.129997,93.218109,1,72437200,0,95.75065035,90.21985798,87.65048781,0,1.998633426,1.346000636,0,65.15544768,71.18246613,1,-0.798239252
2005/11/21,1,125.150002,125.910004,124.980003,125.760002,93.687477,1,50021200,0,96.39418616,92.27796738,89.192981,0,2.096046944,1.531601754,0,58.66617911,69.74147479,1,-0.79789798
2005/11/22,1,125.559998,126.519997,125.419998,126.300003,94.089729,1,66438800,0,95.38796356,93.31463277,90.56686492,0,2.138866861,1.688929994,0,100,72.01345048,-1,-0.798023407
2005/11/23,1,126.25,127.410004,126.209999,127.029999,94.633583,1,50854700,0,92.36938364,92.99954973,91.37775986,0,2.166332843,1.813553073,0,100,74.09144399,-1,-0.797999556
2005/11/25,1,126.980003,127.220001,126.809998,127.129997,94.708046,0,15270000,-1,93.84600406,93.28170117,92.01240696,0,2.267548148,1.924733429,0,100,70.0727608,-1,-0.798637844
2005/11/28,0,127.25,127.269997,126.040001,126.230003,94.037605,-1,54498500,0,74.06592919,86.87644384,90.30041926,0,2.293086407,2.019987999,0,35.84910407,50.68957211,1,-0.800411096
2005/11/29,0,126.650002,126.980003,126.089996,126.089996,93.933311,0,51738900,0,70.20298641,81.3186247,87.30648774,0,2.292169546,2.099819429,0,41.33655858,43.74983126,1,-0.800736439
2005/11/30,0,126.160004,126.519997,125.290001,125.410004,93.426727,-1,56007200,0,53.16164735,71.93296558,82.18198035,0,2.26438263,2.155189973,0,37.44945795,38.68411775,1,-0.801531906
2005/12/1,1,126.019997,127.029999,125.980003,126.690002,94.380295,1,65468200,1,76.62332687,73.49641934,79.28679335,0,2.14350525,2.184508006,0,34.55050511,42.26546144,1,-0.799398303
2005/12/2,1,126.769997,127.080002,126.5,126.849998,94.499481,0,46699400,0,76.95449508,74.64911126,77.74089932,0,2.16846963,2.203378695,0,32.56165246,36.31393247,1,-0.799055876
2005/12/5,0,126.699997,126.730003,126.18,126.580002,94.298325,0,59273400,0,60.84901767,70.04908006,75.17695957,0,2.14339387,2.208639465,0,44.03149107,45.19020952,0,-0.79959469
2005/12/6,0,127.050003,127.739998,126.629997,126.82,94.477119,1,57935200,0,62.44901524,67.51572512,72.62321475,0,2.099337157,2.204247276,0,50.56204318,47.4510123,-1,-0.799446511
2005/12/7,0,126.769997,126.870003,125.68,126.080002,93.925858,-1,66816500,0,32.24497826,55.7588095,67.00174633,0,2.072324769,2.193801934,0,51.9634162,42.78439479,-1,-0.800827776
2005/12/8,0,126.220001,126.82,125.480003,126,93.866249,0,62608600,0,28.97958651,46.83240184,60.2786315,0,1.9155675,2.154692973,0,20.25344336,36.90687359,1,-0.800736958
2005/12/9,1,126.160004,126.779999,125.82,126.330002,94.112099,0,50744500,0,42.44907239,45.37129202,55.30951834,0,1.785154389,2.098256082,0,35.05138697,37.42022597,1,-0.800050647
2005/12/12,0,126.709999,126.860001,125.959999,126.449997,94.201477,0,48389900,0,47.34683349,46.02980584,52.21628084,0,1.642539398,2.026074955,0,32.6920331,43.13471758,1,-0.799819534
2005/12/13,1,126.419998,127.699997,126.290001,127.309998,94.842171,1,88630900,1,80.97340923,57.67767364,54.03674511,1,1.488692981,1.939887216,0,57.60869132,54.46348868,-1,-0.7986143
2005/12/14,1,127.190002,128.089996,127.139999,127.809998,95.214645,1,64375000,0,89.27207851,68.20914193,58.76087738,1,1.37225775,1.854193049,0,69.99979375,61.51904964,-1,-0.79837514
2005/12/15,0,127.839996,128,127.18,127.440002,94.939011,0,55900300,0,75.09594853,70.50474413,62.67549963,1,1.248219287,1.751943011,0,62.92140639,57.89479455,-1,-0.799414483
2005/12/16,0,127.279999,127.360001,126.360001,126.360001,94.633446,-1,46238300,0,33.71648889,58.24199238,61.19766388,-1,1.122970315,1.638562616,0,58.9077001,57.98818161,-1,-0.801123752
2005/12/19,0,126.730003,126.870003,125.690002,125.709999,94.14666,-1,48733000,0,8.812130914,41.76537189,54.72023322,-1,0.93224313,1.508885502,0,49.18564427,51.17486553,1,-0.801916078
2005/12/20,0,125.860001,126.589996,125.480003,125.830002,94.236511,0,46603200,0,13.40995934,32.31356771,47.25134472,-1,0.791426546,1.366563477,0,51.13391213,52.54687714,1,-0.801263521
2005/12/21,0,126.220001,126.760002,125.800003,126.029999,94.386292,0,51806900,0,21.07270019,28.56661187,41.02310043,-1,0.636694361,1.224466462,0,0,56.32175122,1,-0.800386464
2005/12/22,1,126.309998,126.690002,126.080002,126.690002,94.880592,0,32247900,0,46.36023928,34.49782101,38.84800729,-1,0.507167157,1.082467881,0,41.30456935,52.28424858,1,-0.799102468
2005/12/23,0,126.779999,126.860001,126.419998,126.760002,94.933029,1,27977300,0,49.04223881,39.34596028,39.01399162,1,0.429803417,0.947719438,0,54.67648051,60.82761977,1,-0.799118885
2005/12/27,0,126.959999,127.050003,125.379997,125.470001,93.966896,-1,44499500,0,3.321182037,27.33770086,35.1218947,-1,0.299310222,0.815565798,0,46.76955039,52.00476604,0,-0.801087543
2005/12/28,1,125.739998,125.989998,125.5,125.75,94.176605,0,30764300,0,14.12223574,22.93254582,31.05877841,-1,0.137873944,0.678412042,0,25.60207719,36.67021612,0,-0.800618362
2005/12/29,0,125.720001,125.959999,125.059998,125.190002,93.757225,-1,32788900,0,5.652340453,17.17247737,26.43001139,-1,0.056841907,0.546036778,0,22.28603167,25.32500327,0,-0.801241545
2005/12/30,0,124.800003,125.059998,124.360001,124.510002,93.247948,-1,44645600,0,5.576241207,13.30706531,22.05569603,-1,-0.047151185,0.416023278,0,1.688099129,25.7854269,0,-0.80163459
2006/1/3,1,125.190002,127,124.389999,126.699997,94.888084,1,73256700,1,86.98863421,37.86758828,27.32632678,1,-0.181677269,0.292254345,0,49.67317492,55.39359901,0,-0.79812626
2006/1/4,1,126.860001,127.489998,126.699997,127.300003,95.337463,1,51899600,0,93.92986639,56.55501431,37.06922263,1,-0.156939926,0.186880292,0,61.44199418,57.92086156,-1,-0.797759946
2006/1/5,1,127.150002,127.589996,126.879997,127.379997,95.397354,0,47307500,0,93.49847291,68.86950051,47.66931525,1,-0.143825389,0.100155876,0,63.92953415,50.49116944,-1,-0.798155548
2006/1/6,1,128.020004,128.580002,127.360001,128.440002,96.191185,1,62885900,0,96.68246524,78.14048876,57.82637309,1,-0.160140861,0.02601054,0,69.14878056,46.10641946,-1,-0.797518639
2006/1/9,1,128.419998,129.059998,128.380005,128.770004,96.438316,1,43527400,0,93.82991096,83.37029616,66.34101411,1,-0.059405926,-0.028346053,-1,100,45.85596214,-1,-0.798352615
2006/1/10,1,128.389999,128.979996,128.259995,128.899994,96.535728,0,44960800,0,96.5956574,87.7787499,73.48692604,0,0.076669565,-0.053083904,-1,100,39.16475812,-1,-0.798842064
2006/1/11,1,129.020004,129.440002,128.729996,129.309998,96.842743,1,49598900,0,97.44086665,90.99945548,79.32443586,0,0.163416583,-0.050245833,-1,100,53.40900487,0,-0.798833231
2006/1/12,0,129.080002,129.279999,128.440002,128.800003,96.4608,0,40509200,0,87.40159697,89.80016931,82.81634701,0,0.307816667,-0.022359749,-1,58.36429071,59.36668006,1,-0.800068295
2006/1/13,1,128.570007,128.899994,128.199997,128.679993,96.370949,0,44856700,0,84.95032577,88.1835548,84.60541627,0,0.373842398,0.024417316,1,52.94088976,62.86627412,1,-0.800328966
2006/1/17,1,128.199997,128.419998,127.809998,128.330002,96.108841,0,52066600,0,59.48912502,78.61874487,82.60985914,-1,0.419497065,0.091214464,1,48.1477572,61.29026461,1,-0.800735996
2006/1/18,1,127.580002,128.899994,127.160004,127.82,95.72686,0,75067600,1,36.71879547,64.65209507,76.62393778,-1,0.51826425,0.16623715,1,40.74029394,51.90829337,1,-0.801194511
2006/1/19,1,128.130005,128.770004,127.809998,128.309998,96.093849,0,81530400,1,50.43837758,59.91418924,71.0540216,-1,0.589765398,0.247747238,1,37.07809872,49.3973748,1,-0.800121509
2006/1/20,0,128.279999,128.309998,125.970001,125.970001,94.34137,-1,114957800,1,0,39.94279283,60.68361201,-1,0.737423806,0.347476645,1,6.666502356,17.7123237,0,-0.802897776
2006/1/23,1,126.209999,126.82,126.129997,126.419998,94.678383,0,67017400,0,12.96820952,30.95126506,50.77282969,-1,0.761408889,0.438678291,0,7.59995988,16.31649333,0,-0.80149172
2006/1/24,0,126.629997,127.150002,126.419998,126.550003,94.775772,0,53008800,0,16.71475023,26.20576011,42.5838065,0,0.771829917,0.51591833,0,14.94645998,21.13899723,0,-0.800730623
2006/1/25,0,127.040001,127.18,125.839996,126.660004,94.858116,0,87747700,0,23.83742107,25.41631377,36.86130892,0,0.765223935,0.582785814,0,17.43642356,20.22639403,0,-0.800192451
2006/1/26,1,127.25,127.669998,126.760002,127.360001,95.382355,1,71294000,0,49.67339848,33.50200867,35.74154217,0,0.750355917,0.631956842,0,14.76928076,17.64155447,0,-0.798786654
2006/1/27,1,127.660004,128.660004,127.449997,128.539993,96.26609,1,65771200,0,88.23525375,51.7464237,41.07650268,1,0.736021713,0.672198988,0,63.49230453,22.34661453,-1,-0.797743626
2006/1/30,0,128.440002,128.809998,128.350006,128.440002,96.191185,0,33709600,-1,84.96757187,62.82013976,48.32438171,1,0.704196972,0.703832311,0,76.34978529,29.63580585,-1,-0.798541289
2006/1/31,0,128.320007,128.539993,127.489998,127.5,95.487236,-1,72937000,0,55.89235293,60.51087748,52.38654696,1,0.609757778,0.713998258,0,55.30693049,31.09380926,-1,-0.800313234
2006/2/1,1,127.82,128.429993,127.720001,128.389999,96.153778,0,63561000,0,85.85862905,68.96012801,57.91107398,1,0.400547241,0.692974019,0,55.91359425,35.19835913,-1,-0.799462693
2006/2/2,0,128.100006,128.139999,126.800003,126.900002,95.037857,-1,83626900,0,35.69041368,57.87022323,57.89745706,-1,0.312980343,0.645813634,0,51.84709486,35.66136224,-1,-0.801647463
2006/2/3,0,126.580002,128.389999,126.139999,126.269997,94.56604,-1,86040400,0,14.4781384,43.40619495,53.06703636,-1,0.12906462,0.575553159,0,49.45748514,48.76009851,0,-0.801929416
2006/2/6,1,126.440002,126.800003,126.169998,126.599998,94.813202,0,45511900,-1,25.5892757,37.46722187,47.86709819,-1,0.001086259,0.489914975,0,31.9705046,48.04441242,1,-0.800836927
2006/2/7,0,126.379997,126.660004,125.400002,125.480003,93.974388,-1,71208100,0,2.346073133,25.76017229,40.49812289,-1,-0.133070519,0.39010448,0,31.2409103,41.67987012,1,-0.801969568
2006/2/8,1,125.849998,128.100006,125.599998,126.620003,94.828171,0,59422200,0,35.77719739,29.09918066,36.69847548,-1,-0.35634737,0.267137449,0,36.66228253,43.53129371,1,-0.799610676
2006/2/9,0,126.919998,127.599998,126.370003,126.410004,94.670898,0,62023300,0,29.61886172,29.27240768,34.22311955,0,-0.335585333,0.148069999,0,44.78343381,48.83706709,1,-0.799787762
2006/2/10,1,126.43,127.129997,125.449997,126.639999,94.84314,0,64508700,0,39.49046351,32.67842629,33.70822179,0,-0.394768657,0.025962707,0,35.02323515,40.68195849,1,-0.799540961
2006/2/13,0,126.599998,126.790001,125.949997,126.410004,94.670898,0,52308700,0,33.33349835,32.89678364,33.43774241,0,-0.432019806,-0.089790358,-1,47.88311876,39.49191505,-1,-0.799844826
2006/2/14,1,126.459999,128.029999,126.209999,127.75,95.674461,1,90964400,1,78.59532969,48.12963233,38.33503905,1,-0.421211306,-0.181096863,-1,68.37391231,49.09990866,-1,-0.798447536
2006/2/15,1,127.68,128.320007,127.239998,128.199997,96.011452,1,85471300,0,93.64541168,63.30155878,46.65721229,1,-0.354104213,-0.255217369,-1,65.79839797,48.67992335,-1,-0.798240512
2006/2/16,1,128.339996,129.210007,128.179993,129.160004,96.730408,1,61017900,0,98.68758702,75.09690153,56.1371087,1,-0.33518912,-0.306801118,-1,78.88944414,56.82010054,-1,-0.797605611
2006/2/17,0,129.050003,129.160004,128.580002,128.809998,96.468269,0,40342600,-1,89.50108989,79.89829765,64.05750502,1,-0.257607019,-0.335544816,-1,80.30541637,57.73374876,-1,-0.798838103
2006/2/21,0,129.110001,129.399994,128.289993,128.490005,96.228661,-1,46456300,0,76.9622863,78.9196272,69.01154575,1,-0.19042413,-0.341917439,0,67.09186143,59.47305046,0,-0.79998754
2006/2/22,1,128.770004,129.649994,128.649994,129.270004,96.812782,0,42326700,0,90.95261259,82.93062233,73.65123794,0,-0.151477407,-0.31915411,0,58.78598016,63.72114949,1,-0.799248362
2006/2/23,0,129.270004,129.639999,128.279999,129.080002,96.670502,0,43423200,0,86.42875221,84.09666562,77.13304717,0,0.007492426,-0.281034359,0,65.3466072,65.61901031,1,-0.799817001
2006/2/24,1,129.110001,129.479996,128.759995,129.410004,96.917641,0,36777400,0,93.51377852,87.23570326,80.5005992,0,0.138328426,-0.22180135,0,53.33335556,66.18192152,1,-0.799383001
2006/2/27,1,129.399994,130.039993,129.279999,129.460007,96.955116,0,35858600,0,84.85673868,86.44271506,82.48130449,0,0.304661278,-0.139947896,0,41.44629455,65.23384269,1,-0.799507515
2006/2/28,0,129.199997,129.910004,128.130005,128.229996,96.033905,-1,74394800,1,35.35713457,69.41418823,78.12559907,-1,0.528005167,-0.034479399,0,33.07727766,53.52771491,1,-0.801332414
2006/3/1,1,128.600006,129.490005,128.5,129.369995,96.887688,0,48641600,0,64.92135029,67.91657558,74.72259124,-1,0.59273963,0.070725472,1,39.37286619,49.50003467,0,-0.799597252
2006/3/2,1,128.899994,129.419998,128.610001,129.360001,96.880219,0,60642300,0,64.39810093,66.7437507,72.06297773,-1,0.704495898,0.18624603,1,29.06777604,48.99002126,0,-0.799699611
2006/3/3,1,128.669998,130.070007,128.649994,128.759995,96.43087,0,73402500,0,32.47367786,55.32039309,66.48211618,-1,0.796274056,0.303343927,1,26.23580564,41.84266264,0,-0.800427793
2006/3/6,0,129.139999,129.179993,127.849998,128.169998,95.988998,-1,57478400,0,14.41435598,41.68504738,58.21642658,-1,0.8889955,0.423279441,1,31.20553778,34.57582693,0,-0.800944259
2006/3/7,1,127.860001,128.059998,127.400002,127.970001,95.839195,0,61780800,0,21.34823718,34.90611065,50.44632127,0,0.84726638,0.534250973,1,26.93020354,31.54274404,0,-0.801174583
2006/3/8,1,127.699997,128.440002,127.18,128.240005,96.04142,1,66692400,0,36.67828486,35.49683539,45.46315931,0,0.788572759,0.621037677,0,23.62220906,31.91792596,0,-0.800404661
2006/3/9,0,128.279999,128.679993,127.379997,127.379997,95.397354,0,56313600,0,6.920294657,25.97132181,38.96588014,0,0.745886676,0.688544149,0,20.87455619,26.01425548,0,-0.801130335
2006/3/10,1,127.709999,128.839996,127.440002,128.589996,96.303497,0,60490800,0,48.78867075,33.57710479,37.16962169,0,0.676931352,0.729907491,0,35.29415564,30.51385665,-1,-0.799187949
2006/3/13,0,128.839996,129.160004,128.529999,128.830002,96.483299,0,45479100,0,57.09335652,41.41585537,38.58503292,1,0.673071824,0.746026008,0,52.8499319,40,-1,-0.799020293
2006/3/14,1,128.710007,130.229996,128.610001,130.179993,97.494301,1,69877300,0,98.36055523,60.39742199,45.85582927,1,0.653422944,0.752768599,0,67.92012193,49.61709891,-1,-0.797612023
2006/3/15,1,130.149994,130.860001,129.850006,130.759995,97.928696,1,53398900,0,97.28244639,72.69243012,54.80136289,1,0.671019537,0.749049003,0,68.43928455,48.6739628,-1,-0.797503642
2006/3/16,1,131.009995,131.470001,130.839996,131.029999,98.130913,1,65526400,0,89.74354551,78.37613525,62.65962034,1,0.67031625,0.735053691,0,98.67627561,45.88815079,-1,-0.798226024
2006/3/17,0,130.679993,130.899994,130.380005,130.619995,98.212852,-1,47286800,0,80.18634494,78.97953848,68.09959306,1,0.646139648,0.708069708,0,95.23859411,55.50462359,0,-0.799484206
2006/3/20,0,130.639999,130.899994,130.210007,130.410004,98.054977,0,45538500,0,75.29145098,77.75017598,71.31645403,0,0.584587759,0.678883194,0,82.84051889,66.85100745,0,-0.800290954
2006/3/21,0,130.369995,130.990005,129.449997,129.589996,97.438408,-1,87102700,1,54.03415253,69.84483483,70.8259143,-1,0.532740917,0.650457434,0,46.89864687,64.00011345,1,-0.801367241
2006/3/22,1,129.509995,130.509995,129.449997,130.380005,98.032379,0,51605700,0,72.95294614,70.88087194,70.84423351,1,0.434405583,0.615848424,0,55.50992864,66.03786013,1,-0.800039867
2006/3/23,0,130.259995,130.389999,129.660004,130.110001,97.829369,0,46704200,0,53.74152807,65.16775731,68.95207478,-1,0.396042093,0.584638506,0,74.04299466,75.78769042,1,-0.800172013
2006/3/24,1,129.990005,130.570007,129.740005,130.210007,97.904579,0,43209200,0,55.94426573,62.09326012,66.66580323,-1,0.378258519,0.551881472,0,58.49783507,72.17229116,1,-0.799892417
2006/3/27,0,130.029999,130.279999,129.740005,130.020004,97.761749,0,32523000,-1,28.21811244,50.80154423,61.37771689,-1,0.449150231,0.529184504,0,63.49569671,72.17227483,1,-0.800064582
2006/3/28,0,129.929993,130.529999,129.050003,129.220001,97.16021,-1,82079900,1,7.024716549,36.20926833,52.98823404,-1,0.505386491,0.510780832,0,65.2702057,57.08022912,-1,-0.801181652
2006/3/29,1,129.410004,130.5,129.289993,130.029999,97.769249,0,61505700,0,50.51520565,40.97791411,48.98479406,-1,0.579852546,0.50072931,0,59.15537096,57.22210603,-1,-0.799827589
2006/3/30,0,130.110001,130.979996,129.550003,129.800003,97.596313,0,70571700,0,38.65975396,40.20519406,46.05826073,0,0.677697963,0.504235789,0,55.02210608,63.94269924,1,-0.800086249
2006/3/31,0,130.020004,130.240005,129.369995,129.830002,97.618866,0,62925600,0,40.20609257,40.20549356,44.10733834,0,0.71618637,0.518857857,0,67.0270843,62.63770427,-1,-0.799922946
2006/4/3,0,130.070007,130.869995,129.490005,129.729996,97.543686,0,61624700,0,35.23292572,38.54797095,42.25421588,0,0.683133713,0.535568168,0,61.53822485,61.57425645,1,-0.799987672
2006/4/4,1,129.729996,130.729996,129.360001,130.559998,98.167747,0,54809300,0,78.23836667,51.77810285,45.42884487,1,0.616075148,0.555753675,0,72.13899871,69.02191492,-1,-0.799123012
2006/4/5,1,130.610001,131.279999,130.380005,131.009995,98.506088,1,50607200,0,87.89217559,63.8161271,51.55793895,1,0.544685426,0.572269601,0,68.71473237,64.48601101,-1,-0.798734125
2006/4/6,1,130.850006,131.210007,130.190002,130.869995,98.40078,0,57906200,0,81.61413742,69.74879721,57.62155837,1,0.552676148,0.591649337,0,61.12382638,57.26009458,-1,-0.799279144
2006/4/7,0,131.059998,131.399994,129.350006,129.539993,97.400787,-1,80180900,0,20.85071815,53.44943752,56.23085142,-1,0.488827194,0.596057889,0,30.94015385,47.66326031,1,-0.801230612
2006/4/10,0,129.740005,130.080002,129.259995,129.740005,97.551193,0,41496500,0,22.43038431,43.10975312,51.85715199,-1,0.416248694,0.586153689,0,35.41041518,47.744349,1,-0.800926766
2006/4/11,0,129.850006,130.059998,128.25,128.639999,96.724113,-1,72799400,0,12.38094422,32.86681682,45.52704026,-1,0.349996315,0.560614108,0,18.7493164,43.99957773,1,-0.802031392
2006/4/12,1,128.770004,129.130005,128.610001,128.880005,96.904572,0,43033700,0,20.00019683,28.57794349,39.87734134,-1,0.227083769,0.510545864,0,6.666160683,36.36324907,1,-0.801009765
2006/4/13,1,128.589996,129.25,128.309998,128.710007,96.776741,0,51051800,0,14.60342464,23.91977054,34.55815107,-1,0.115999231,0.443858404,0,11.2199881,31.22342048,1,-0.800607264
2006/4/17,0,128.830002,129.309998,128.020004,128.660004,96.739113,0,64167700,0,18.93496726,22.25816945,30.4581572,0,-0.011707537,0.366653821,0,20.0007768,31.35574907,0,-0.80041264
2006/4/18,1,128.929993,130.940002,128.929993,130.699997,98.273003,1,92531800,1,79.28996831,41.26876907,34.06169449,1,-0.097765157,0.287338231,0,49.14015853,42.76308103,-1,-0.797549537
2006/4/19,1,130.75,131.070007,130.240005,130.949997,98.46096,1,87269000,0,86.6864399,56.40799268,41.51046055,1,-0.068901481,0.219161908,0,76.38920766,37.5895533,-1,-0.797885484
2006/4/20,1,131,131.860001,130.600006,131.130005,98.596336,1,86005500,0,80.98967265,64.601886,49.20760237,1,-0.073735787,0.149560582,0,76.55207277,35.07461617,-1,-0.798308078
2006/4/21,0,131.690002,131.789993,130.619995,131.149994,98.611336,0,72342600,0,81.51021993,70.23799731,56.21773402,1,-0.040357685,0.090762262,0,66.35058602,40.38134251,-1,-0.799031559
2006/4/24,1,130.889999,131.070007,130.380005,130.910004,98.430901,0,52546400,0,75.26047546,71.9121567,61.44920824,1,-0.004665759,0.04399399,0,49.53246965,44.93315303,-1,-0.800088564
2006/4/25,0,131.039993,131.119995,129.919998,130.369995,98.024895,-1,84359800,0,61.1977301,68.34068116,63.74636588,0,0.00068588,0.005181719,0,16.16648561,37.6905872,1,-0.800812828
2006/4/26,0,130.5,131.139999,130.300003,130.399994,98.047424,0,67262400,0,61.97895467,66.22010567,64.57094581,0,-0.031130056,-0.023508706,-1,14.65869981,51.42239517,1,-0.800599432
2006/4/27,1,129.899994,131.630005,129.589996,131.029999,98.521141,0,124478600,1,78.3853477,70.27518634,66.47235932,0,-0.037504833,-0.040564713,-1,56.8368914,60.28625545,1,-0.799605417
2006/4/28,1,130.789993,131.75,130.710007,131.470001,98.851974,0,55854400,0,86.68945614,75.74660961,69.56377608,0,0.025649972,-0.036413879,-1,61.30664276,63.90242403,1,-0.799030844
2006/5/1,0,131.470001,131.800003,130.320007,130.399994,98.047424,-1,64990300,0,35.68265268,62.3919573,67.17316982,-1,0.119569231,-0.012265613,-1,59.60485885,52.3999532,-1,-0.800510965
2006/5/2,1,131.009995,131.460007,130.740005,131.380005,98.784294,0,49063500,0,78.85484834,67.87958765,67.40864243,1,0.190807556,0.016590947,1,55.40024028,41.47550388,-1,-0.799321796
2006/5/3,0,131.149994,131.320007,130.449997,130.889999,98.415871,0,60821300,0,58.82347884,64.86088471,66.55938986,-1,0.343256259,0.062923396,1,52.21579458,46.88150836,-1,-0.800219791
2006/5/4,1,131.080002,131.619995,130.970001,131.360001,98.769264,1,42921400,0,80.0904703,69.93741324,67.68539765,1,0.446220722,0.116987664,1,40.00027068,48.43763946,1,-0.799603355
2006/5/5,1,132.050003,132.800003,131.850006,132.520004,99.641457,1,62588200,0,91.27730874,77.05071174,70.80716901,1,0.610403269,0.185328667,1,35.95522715,48.36082142,1,-0.798157028
2006/5/8,0,132.509995,132.770004,132.360001,132.360001,99.521179,0,30016700,-1,86.29280248,80.13140865,73.91524889,1,0.717027889,0.264922223,1,64.55413234,56.56389943,-1,-0.799000776
2006/5/9,1,132.419998,132.770004,132.309998,132.619995,99.716644,0,29864000,-1,94.39228637,84.88503456,77.57184412,1,0.745624491,0.351228284,0,60.70344007,56.90921656,-1,-0.798984471
2006/5/10,1,132.410004,132.75,131.889999,132.550003,99.664017,0,64378200,1,89.91933858,86.5631359,80.56894138,1,0.759027583,0.439731886,0,64.49787334,48.63680166,-1,-0.799594802
2006/5/11,0,132.509995,132.550003,130.520004,130.949997,98.46096,-1,80626900,1,25.40286355,66.17637845,75.7714204,-1,0.744618509,0.519617279,0,24.00001778,31.94048363,1,-0.801891079
2006/5/12,0,130.360001,130.720001,129.190002,129.240005,97.175247,-1,91726500,1,1.38512427,44.57929372,65.37404484,-1,0.65820875,0.579466114,0,15.26936373,25.97877294,1,-0.803503003
2006/5/15,1,128.789993,129.740005,128.610001,129.5,97.37072,0,84029300,0,21.24101611,36.79986785,55.84931918,-1,0.527800537,0.616909779,0,20.71014285,31.88856703,1,-0.802247809
2006/5/16,0,129.759995,130,129.009995,129.309998,97.227882,0,62137600,0,16.70636434,30.10203335,47.26689057,-1,0.483983787,0.632546171,0,28.9445857,33.70802866,1,-0.801534806
2006/5/17,0,128.669998,129.100006,126.769997,126.849998,95.378189,-1,144789500,1,1.326715098,20.5102606,38.34801391,-1,0.439062843,0.631750851,0,36.45726666,26.08704537,-1,-0.803592168
2006/5/18,0,127.349998,127.75,126.110001,126.209999,94.896996,-1,87906300,0,1.501470795,14.17399733,30.29000839,0,0.137179722,0.579170457,0,38.53487507,26.76066521,-1,-0.803138309
2006/5/19,1,126.870003,127.489998,125.800003,127.099998,95.566177,0,124309400,0,18.65128857,15.66642774,25.41548151,0,-0.088394537,0.489679076,0,29.25318034,23.52942979,-1,-0.801086124
2006/5/22,0,126.279999,127.169998,125.5,126.129997,94.836823,0,110852800,0,8.689613793,13.34082309,21.39059537,0,-0.301803176,0.373298224,0,20.5353687,23.52940672,1,-0.801557585
